what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.core,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.bugzilla.core",1264098528758
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.bugzilla.ui",1264098528760
started,bundle,org.eclipse.mylyn.commons.net,3.3.0.v20091013-0200-e3x,"org.eclipse.mylyn.commons.net",1264098528760
started,bundle,org.eclipse.mylyn.commons.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.commons.ui",1264098528786
started,bundle,org.eclipse.mylyn.context.core,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.context.core",1264098528788
started,bundle,org.eclipse.mylyn.context.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.context.ui",1264098528790
started,bundle,org.eclipse.mylyn.monitor.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.monitor.ui",1264098528791
started,bundle,org.eclipse.mylyn.tasks.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.tasks.ui",1264098528817
started,bundle,org.eclipse.mylyn.team.ui,3.3.1.v20091215-0000-e3x,"org.eclipse.mylyn.team.ui",1264098528819
os,sysinfo,,,"win32",1264098528826
arch,sysinfo,,,"x86",1264098528826
ws,sysinfo,,,"win32",1264098528826
locale,sysinfo,,,"en_US",1264098528826
processors,sysinfo,,,"2",1264098528826
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1264098528826
java.runtime.version,sysinfo,,,"1.6.0_17-b04",1264098528826
java.specification.name,sysinfo,,,"Java Platform API Specification",1264098528826
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1264098528826
java.specification.version,sysinfo,,,"1.6",1264098528826
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1264098528826
java.version,sysinfo,,,"1.6.0_17",1264098528826
java.vm.info,sysinfo,,,"mixed mode, sharing",1264098528826
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1264098528826
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1264098528826
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1264098528826
